Activiteits-ID,Datum van activiteit,Naam activiteit,Activiteitstype,Beschrijving van activiteit,Verstreken tijd,Afstand,Vergelijkbare poging,Forenzenrit,Uitrusting voor activiteit,Bestandsnaam,Gewicht sporter,Gewicht fiets,Verstreken tijd,Beweegtijd,Afstand,Max. snelheid,Gemiddelde snelheid,Hoogteverschil,Hoogteverlies,Kleinste hoogte,Grootste hoogte,Max. stijgingspercentage,Gemiddeld stijgingspercentage,Gemiddeld positief stijgingspercentage,Gemiddeld negatief stijgingspercentage,Gemiddelde cadans,Max. cadans,Max. hartslag,Gemiddelde hartslag,Maximaal wattage,Gemiddeld wattage,Calorieën,Maximale temperatuur,Gemiddelde temperatuur,Vergelijkbare poging,Totale arbeid,Aantal hardloopsessies,Tijd bergop,Tijd bergaf,Andere tijd,Ervaren inspanning,Gewogen gemiddeld vermogen,Aantal vermogensgegevens,Voorkeur voor ervaren inspanning,Ervaren vergelijkbare poging,Forenzenrit,Totaal geheven gewicht,Van upload,Aan stijgingspercentage aangepaste afstand,Tijd weerbeeld,Weersomstandigheden,Buitentemperatuur,Gevoelstemperatuur,Dauwpunt,Vochtigheid,Luchtdruk,Windsnelheid,Windstoot,Windrichting,Neerslagintensiteit,Tijd zonsopgang,Tijd zonsondergang,Maanstand,Fiets,Uitrusting,Kans op neerslag,Type neerslag,Bewolking,Zicht,UV-index,Ozonwaarde
1844785594,16 sep. 2018 08:50:11,First 10k,Hardloopsessie,,3333,"10,11",,false,,activities/1844785594.gpx,0.0,,3333.0,3316.0,10111.400390625,4.800000190734863,,45.88953399658203,,43.70000076293945,55.0,24.399999618530273,0.004944913554936647,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1851383449,19 sep. 2018 05:22:23,Ochtendloop,Hardloopsessie,,1881,"6,17",,false,,activities/1851383449.gpx,0.0,,1881.0,1875.0,6174.60009765625,6.699999809265137,,19.74725341796875,,46.400001525878906,54.0,9.699999809265137,0.011336767114698887,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1864221453,25 sep. 2018 07:33:41,Ochtendloop,Hardloopsessie,,2454,"8,35",,false,,activities/1864221453.gpx,0.0,,2454.0,2454.0,8356.400390625,5.599999904632568,,31.023717880249023,,46.20000076293945,55.0,8.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1868428030,27 sep. 2018 07:18:31,Ochtendloop,Hardloopsessie,,2493,"8,09",,false,,activities/1868428030.gpx,0.0,,2493.0,2457.0,8089.2001953125,4.900000095367432,,41.78644561767578,,44.79999923706055,55.0,13.0,0.00988972932100296,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1874623889,30 sep. 2018 08:11:56,Ochtendloop,Hardloopsessie,,3306,"10,72",,false,,activities/1874623889.gpx,0.0,,3306.0,3290.0,10723.2001953125,8.899999618530273,,42.67174530029297,,43.70000076293945,55.0,23.799999237060547,-0.01025813166052103,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1883052130,4 okt. 2018 06:30:23,Ochtendloop,Hardloopsessie,,2408,"8,05",,false,,activities/1883052130.gpx,0.0,,2408.0,2403.0,8053.5,5.300000190734863,,33.762290954589844,,43.70000076293945,54.0,26.899999618530273,-0.0024833923671394587,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1903446851,14 okt. 2018 07:27:33,Ochtendloop,Hardloopsessie,,1824,"6,05",,false,,activities/1903446851.gpx,0.0,,1824.0,1805.0,6054.60009765625,6.5,,17.495458602905273,,47.29999923706055,54.29999923706055,6.800000190734863,0.00495491037145257,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1913815638,17 okt. 2018 06:24:22,Ochtendloop,Hardloopsessie,,175255,"7,34",,false,,activities/1913815638.gpx,0.0,,175255.0,2304.0,7341.39990234375,6.300000190734863,,36.687068939208984,,46.5,55.599998474121094,6.900000095367432,-0.0013621379621326923,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1913815650,19 okt. 2018 07:05:44,Ochtendloop,Hardloopsessie,,2471,"8,19",,false,,activities/1913815650.gpx,0.0,,2471.0,2471.0,8193.0,6.199999809265137,,37.92121124267578,,46.5,55.599998474121094,7.300000190734863,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1917672465,21 okt. 2018 06:26:49,Ochtendloop,Hardloopsessie,,2928,"9,77",,false,,activities/1917672465.gpx,0.0,,2928.0,2911.0,9776.099609375,5.0,,24.48758316040039,,44.29999923706055,54.099998474121094,9.5,-0.008183222264051437,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1920867016,22 okt. 2018 15:13:16,Middagloop,Hardloopsessie,,1839,"6,21",,false,,activities/1920867016.gpx,0.0,,1839.0,1761.0,6214.89990234375,4.800000190734863,,13.867856979370117,,47.29999923706055,54.20000076293945,5.900000095367432,0.003218072699382901,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1927796621,26 okt. 2018 05:36:14,Ochtendloop,Hardloopsessie,,1721,"5,75",,false,,activities/1927796621.gpx,0.0,,1721.0,1702.0,5749.0,6.300000190734863,,14.301030158996582,,47.099998474121094,54.20000076293945,5.0,-0.005218298640102148,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1932193545,28 okt. 2018 12:07:30,Middagloop,Hardloopsessie,,2303,"7,57",,false,,activities/1932193545.gpx,0.0,,2303.0,2233.0,7569.7001953125,5.800000190734863,,24.70760154724121,,47.099998474121094,54.20000076293945,9.199999809265137,-0.0066052814945578575,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1940795682,2 nov. 2018 07:58:38,Ochtendloop,Hardloopsessie,,2303,"8,00",,false,,activities/1940795682.gpx,0.0,,2303.0,2303.0,8005.7001953125,6.199999809265137,,29.731182098388672,,47.099998474121094,54.29999923706055,7.5,-0.02623130939900875,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1947106267,5 nov. 2018 08:49:01,Ochtendloop,Hardloopsessie,,2668,"8,80",,false,,activities/1947106267.gpx,0.0,,2668.0,2668.0,8807.900390625,5.5,,33.240108489990234,,43.099998474121094,54.29999923706055,7.900000095367432,0.004541377536952496,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1950796197,7 nov. 2018 08:33:59,Ochtendloop,Hardloopsessie,Brak,1523,"5,00",,false,,activities/1950796197.gpx,0.0,,1523.0,1506.0,5003.7998046875,4.699999809265137,,12.90951919555664,,47.599998474121094,54.400001525878906,7.0,-0.0019984811078757048,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1954412985,9 nov. 2018 08:32:24,Ochtendloop,Hardloopsessie,,2302,"7,76",,false,,activities/1954412985.gpx,0.0,,2302.0,2280.0,7762.5,5.0,,30.575998306274414,,44.29999923706055,54.20000076293945,8.100000381469727,-0.01803542673587799,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1963947721,14 nov. 2018 10:27:15,Middag loop,Hardloopsessie,,1796,"6,38",,false,,activities/1963947721.gpx,0.0,,1796.0,1796.0,6385.0,5.599999904632568,,14.971502304077148,,44.29999923706055,54.29999923706055,17.600000381469727,-0.003132341429591179,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1967478121,16 nov. 2018 08:45:52,Ochtendloop,Hardloopsessie,,2272,"7,74",,false,,activities/1967478121.gpx,0.0,,2272.0,2248.0,7741.2998046875,5.699999809265137,,27.61582374572754,,44.29999923706055,54.099998474121094,8.199999809265137,-0.010334181599318981,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1976672491,21 nov. 2018 08:36:57,Ochtendloop,Hardloopsessie,,2214,"7,85",,false,,activities/1976672491.gpx,0.0,,2214.0,2201.0,7850.7998046875,6.199999809265137,,26.755531311035156,,47.099998474121094,54.29999923706055,6.900000095367432,0.0063687777146697044,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2001176047,5 dec. 2018 09:23:17,Ochtendloop,Hardloopsessie,,1826,"6,28",,false,,activities/2001176047.gpx,0.0,,1826.0,1826.0,6288.7001953125,7.199999809265137,,13.869505882263184,,47.29999923706055,54.29999923706055,4.900000095367432,0.0031803075689822435,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015330515,13 dec. 2018 15:40:07,Middagloop,Hardloopsessie,,2246,"7,81",,false,,activities/2015330515.gpx,0.0,,2246.0,2236.0,7813.0,6.099999904632568,,24.836076736450195,,44.29999923706055,54.29999923706055,9.199999809265137,-0.011519262567162514,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2033236083,24 dec. 2018 10:10:10,Middag loop,Hardloopsessie,,2335,"7,80",,false,,activities/2033236083.gpx,0.0,,2335.0,2322.0,7808.89990234375,5.900000095367432,,25.580585479736328,,47.099998474121094,54.29999923706055,6.400000095367432,0.001280590076930821,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2037769014,27 dec. 2018 09:02:36,Ochtendloop,Hardloopsessie,,2638,"8,10",,false,,activities/2037769014.gpx,0.0,,2638.0,2625.0,8104.0,6.099999904632568,,9.556922912597656,,-6.300000190734863,-1.100000023841858,6.599999904632568,-0.013573544099926949,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2043664785,30 dec. 2018 09:28:02,Ochtendloop,Hardloopsessie,,2369,"7,88",,false,,activities/2043664785.gpx,0.0,,2369.0,2353.0,7885.2998046875,5.699999809265137,,26.716753005981445,,44.29999923706055,54.29999923706055,8.800000190734863,-0.0038045477122068405,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2063728693,8 jan. 2019 08:47:24,Ochtendloop,Hardloopsessie,,2357,"7,62",,false,,activities/2063728693.gpx,0.0,,2357.0,2292.0,7622.39990234375,6.599999904632568,,25.124967575073242,,47.099998474121094,54.099998474121094,6.699999809265137,-0.0013119227951392531,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2070602709,11 jan. 2019 09:21:03,Ochtendloop,Hardloopsessie,,2336,"7,86",,false,,activities/2070602709.gpx,0.0,,2336.0,2336.0,7866.7001953125,6.400000095367432,,25.224300384521484,,44.29999923706055,54.29999923706055,7.699999809265137,-0.006355905439704657,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2075500389,13 jan. 2019 09:08:46,Rondje bos/duinen met Eline,Hardloopsessie,,2511,"7,59",,false,,activities/2075500389.gpx,0.0,,2511.0,2460.0,7589.10009765625,4.699999809265137,,57.74946212768555,,6.900000095367432,24.799999237060547,8.699999809265137,-0.038212697952985764,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2084339615,17 jan. 2019 08:28:41,Ochtendloop,Hardloopsessie,,2391,"7,91",,false,,activities/2084339615.gpx,0.0,,2391.0,2391.0,7909.60009765625,6.599999904632568,,25.134376525878906,,47.099998474121094,54.29999923706055,6.199999809265137,-0.03034287504851818,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2106117446,27 jan. 2019 09:11:48,Ochtendloop,Hardloopsessie,,2335,"7,25",,false,,activities/2106117446.gpx,0.0,,2335.0,2162.0,7249.2001953125,5.800000190734863,,26.56394386291504,,44.29999923706055,54.29999923706055,7.699999809265137,-0.02069193869829178,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2150118474,15 feb. 2019 07:58:59,Ochtendloop,Hardloopsessie,,2350,"7,77",,false,,activities/2150118474.gpx,0.0,,2350.0,2350.0,7776.5,7.099999904632568,,25.092416763305664,,47.099998474121094,54.29999923706055,6.900000095367432,-0.0012859255075454712,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2168643889,23 feb. 2019 09:30:42,Ochtendloop,Hardloopsessie,,2358,"7,72",,false,,activities/2168643889.gpx,0.0,,2358.0,2327.0,7722.10009765625,6.5,,24.56448745727539,,44.29999923706055,54.29999923706055,9.5,-0.016834799200296402,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2176158084,26 feb. 2019 08:05:17,Ochtendloop,Hardloopsessie,,2302,"7,63",,false,,activities/2176158084.gpx,0.0,,2302.0,2283.0,7638.39990234375,4.900000095367432,,20.59238052368164,,43.29999923706055,54.29999923706055,7.900000095367432,-0.1361541748046875,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2201097781,9 mrt. 2019 11:11:26,Rondje Bosbaan,Hardloopsessie,,2341,"7,58",,false,,activities/2201097781.gpx,0.0,,2341.0,2247.0,7587.39990234375,5.400000095367432,,23.90118980407715,,-2.0,7.400000095367432,12.399999618530273,0.02504151687026024,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2250872040,30 mrt. 2019 07:48:06,Ochtendloop,Hardloopsessie,,1840,"6,04",,false,,activities/2250872040.gpx,0.0,,1840.0,1803.0,6039.7001953125,4.699999809265137,,13.424431800842285,,44.29999923706055,53.900001525878906,9.5,-0.0165571141988039,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2266200256,5 apr. 2019 07:35:50,Ochtendloop,Hardloopsessie,,2316,"7,63",,false,,activities/2266200256.gpx,0.0,,2316.0,2262.0,7629.89990234375,5.5,,24.597490310668945,,44.29999923706055,54.29999923706055,8.199999809265137,-0.010485065169632435,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2271044556,7 apr. 2019 08:06:48,Ochtendloop,Hardloopsessie,,2451,"7,68",,false,,activities/2271044556.gpx,0.0,,2451.0,2424.0,7686.89990234375,6.300000190734863,,24.664047241210938,,44.29999923706055,54.099998474121094,7.900000095367432,-0.014310060068964958,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2283648800,12 apr. 2019 07:14:11,Ochtendloop,Hardloopsessie,,2310,"7,48",,false,,activities/2283648800.gpx,0.0,,2310.0,2255.0,7480.5,6.900000095367432,,24.809432983398438,,44.29999923706055,54.099998474121094,8.699999809265137,0.014704899862408638,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2293434293,16 apr. 2019 07:28:26,Ochtendloop,Hardloopsessie,,2634,"8,79",,false,,activities/2293434293.gpx,0.0,,2634.0,2626.0,8792.900390625,6.699999809265137,,29.087745666503906,,47.099998474121094,54.29999923706055,7.599999904632568,-0.004549124743789434,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2303511733,18 apr. 2019 06:59:22,Ochtendrit,Fietsrit,,171340,"10,92",,false,,activities/2303511733.gpx,0.0,,171340.0,3357.0,10928.099609375,7.199999809265137,,30.35952377319336,,44.29999923706055,54.099998474121094,8.5,0.006405504886060953,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2305133388,20 apr. 2019 06:43:34,Amstel Gold race,Fietsrit,,29422,"143,48",,false,,activities/2305133388.gpx,0.0,,29422.0,23938.0,143486.59375,15.100000381469727,,1939.183349609375,,54.0,329.6000061035156,23.700000762939453,0.041676364839076996,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2332394200,1 mei 2019 06:58:04,Ochtendloop,Hardloopsessie,,2023,"6,50",,false,,activities/2332394200.gpx,0.0,,,1946.0,6499.2998046875,5.400000095367432,,15.063773155212402,,44.29999923706055,54.0,7.900000095367432,-0.03538842499256134,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345798925,6 mei 2019 07:16:23,Ochtendloop,Hardloopsessie,,2283,"7,80",,false,,activities/2345798925.gpx,0.0,,,2265.0,7807.5,5.900000095367432,,24.641450881958008,,44.29999923706055,54.29999923706055,9.0,-0.012808197177946568,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355683453,10 mei 2019 07:53:21,Ochtendloop,Hardloopsessie,,1796,"6,05",,false,,activities/2355683453.gpx,0.0,,,1758.0,6055.10009765625,5.5,,13.288241386413574,,44.29999923706055,54.29999923706055,7.5,-0.009909002110362053,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361556148,12 mei 2019 11:43:23,Brak,Hardloopsessie,,1818,"5,98",,false,,activities/2361556148.gpx,0.0,,,1812.0,5987.7998046875,5.800000190734863,,13.488718032836914,,47.29999923706055,54.099998474121094,5.800000190734863,-0.0050101871602237225,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366104787,14 mei 2019 07:00:10,Ochtendloop,Hardloopsessie,,2312,"7,73",,false,,activities/2366104787.gpx,0.0,,,2287.0,7731.39990234375,4.800000190734863,,24.642765045166016,,44.29999923706055,54.099998474121094,7.300000190734863,-0.01422769483178854,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371615186,16 mei 2019 06:34:27,Ochtendloop,Hardloopsessie,,2235,"7,18",,false,,activities/2371615186.gpx,0.0,,,2223.0,7179.0,6.400000095367432,,15.030476570129395,,44.29999923706055,54.29999923706055,8.600000381469727,-0.01671542041003704,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395632725,25 mei 2019 11:37:05,Middagloop,Hardloopsessie,,1777,"5,42",,false,,activities/2395632725.gpx,0.0,,,1755.0,5427.2998046875,5.0,,13.669761657714844,,44.29999923706055,53.29999923706055,7.099999904632568,0.05159103125333786,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403159502,28 mei 2019 06:14:34,Ochtendloop,Hardloopsessie,,2283,"7,55",,false,,activities/2403159502.gpx,0.0,,,2240.0,7556.7001953125,4.800000190734863,,24.923717498779297,,44.29999923706055,54.099998474121094,8.899999618530273,-0.009263303130865097,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410910661,31 mei 2019 06:16:47,Ochtendloop,Hardloopsessie,,1827,"5,46",,false,,activities/2410910661.gpx,0.0,,,1688.0,5465.5,6.400000095367432,,30.927692413330078,,44.29999923706055,59.0,19.299999237060547,-0.0018296587513759732,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420043916,2 jun. 2019 05:53:46,Ochtendloop,Hardloopsessie,,112056,"9,03",,false,,activities/2420043916.gpx,0.0,,,4054.0,9033.0,5.599999904632568,,66.51115417480469,,43.29999923706055,59.0,45.79999923706055,0.024355141445994377,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430246102,7 jun. 2019 06:41:52,Ochtendloop,Hardloopsessie,,2114,"7,31",,false,,activities/2430246102.gpx,0.0,,,2086.0,7312.39990234375,6.300000190734863,,19.883699417114258,,44.29999923706055,54.20000076293945,22.200000762939453,0.010940320789813995,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104826,13 jun. 2019 06:30:23,Ochtendloop,Hardloopsessie,,1833,"5,67",,false,,activities/2446104826.gpx,0.0,,,1802.0,5678.39990234375,5.0,,35.6507682800293,,43.0,58.900001525878906,15.300000190734863,0.005283178295940161,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
