Activiteits-ID,Datum van activiteit,Naam activiteit,Activiteitstype,Beschrijving van activiteit,Verstreken tijd,Afstand,Vergelijkbare poging,Forenzenrit,Uitrusting voor activiteit,Bestandsnaam,Gewicht sporter,Gewicht fiets,Verstreken tijd,Beweegtijd,Afstand,Max. snelheid,Gemiddelde snelheid,Hoogteverschil,Hoogteverlies,Kleinste hoogte,Grootste hoogte,Max. stijgingspercentage,Gemiddeld stijgingspercentage,Gemiddeld positief stijgingspercentage,Gemiddeld negatief stijgingspercentage,Gemiddelde cadans,Max. cadans,Max. hartslag,Gemiddelde hartslag,Maximaal wattage,Gemiddeld wattage,Calorieën,Maximale temperatuur,Gemiddelde temperatuur,Vergelijkbare poging,Totale arbeid,Aantal hardloopsessies,Tijd bergop,Tijd bergaf,Andere tijd,Ervaren inspanning,Gewogen gemiddeld vermogen,Aantal vermogensgegevens,Voorkeur voor ervaren inspanning,Ervaren vergelijkbare poging,Forenzenrit,Totaal geheven gewicht,Van upload,Aan stijgingspercentage aangepaste afstand,Tijd weerbeeld,Weersomstandigheden,Buitentemperatuur,Gevoelstemperatuur,Dauwpunt,Vochtigheid,Luchtdruk,Windsnelheid,Windstoot,Windrichting,Neerslagintensiteit,Tijd zonsopgang,Tijd zonsondergang,Maanstand,Fiets,Uitrusting,Kans op neerslag,Type neerslag,Bewolking,Zicht,UV-index,Ozonwaarde
2450806533,15 jun. 2019 06:28:54,Ochtendloop,Hardloopsessie,,1838,"5,60",,false,,activities/2450806533.gpx,0.0,,,1804.0,5601.39990234375,6.199999809265137,,36.532691955566406,,43.29999923706055,59.0,24.700000762939453,-0.04641696810722351,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459771607,18 jun. 2019 06:40:21,Ochtendloop,Hardloopsessie,,14989,"6,88",,false,,activities/2459771607.gpx,0.0,,,2119.0,6885.2001953125,6.099999904632568,,22.019634246826172,,43.0,54.20000076293945,13.699999809265137,0.001452390686608851,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475952466,24 jun. 2019 06:17:08,Ochtendloop,Hardloopsessie,,2395,"7,63",,false,,activities/2475952466.gpx,0.0,,2395.0,2353.0,7633.0,5.199999809265137,,24.957244873046875,,44.29999923706055,54.20000076293945,8.800000190734863,-0.019651513546705246,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520707145,10 jul. 2019 15:08:54,Middagloop,Hardloopsessie,,1828,"5,90",,false,,activities/2520707145.gpx,0.0,,1828.0,1821.0,5901.0,5.099999904632568,,56.02679443359375,,47.0,95.5,9.399999618530273,0.26944586634635925,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530977447,14 jul. 2019 09:58:35,Middag loop,Hardloopsessie,,2981,"9,30",,false,,activities/2530977447.gpx,0.0,,2981.0,2875.0,9299.099609375,6.5,,37.086830139160156,,-2.0,6.400000095367432,10.0,0.02473357692360878,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2644188776,23 aug. 2019 12:47:58,Middagloop,Hardloopsessie,,4868,"11,18",,false,,activities/2644188776.gpx,0.0,,4868.0,4014.0,11186.5,5.0,,83.30188751220703,,2.4000000953674316,75.9000015258789,16.299999237060547,0.008045411668717861,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2653277144,26 aug. 2019 14:31:38,Århus exploring ,Hardloopsessie,,2397,"7,54",,false,,activities/2653277144.gpx,0.0,,2397.0,2370.0,7548.2001953125,5.099999904632568,,99.5082015991211,,0.8999999761581421,46.79999923706055,38.0,0.09008770436048508,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2682420749,5 sep. 2019 15:53:24,Middagloop,Hardloopsessie,,2784,"8,22",,false,,activities/2682420749.gpx,0.0,,2784.0,2652.0,8223.7998046875,5.0,,118.93575286865234,,3.799999952316284,64.0,39.29999923706055,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702488883,12 sep. 2019 15:54:11,Middagloop,Hardloopsessie,,2716,"8,08",,false,,activities/2702488883.gpx,0.0,,2716.0,2486.0,8085.0,5.900000095367432,,125.74180603027344,,-0.20000000298023224,51.5,38.099998474121094,-0.023500308394432068,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2736372641,24 sep. 2019 15:44:06,Middagloop,Hardloopsessie,,2635,"7,88",,false,,activities/2736372641.gpx,0.0,,2635.0,2428.0,7888.7001953125,5.300000190734863,,97.23404693603516,,1.100000023841858,45.70000076293945,43.0,-0.0025352719239890575,,,,,,,,,0.0,,,,,,,,,4.0,,,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2754885882,1 okt. 2019 16:27:46,Avondloop,Hardloopsessie,,1901,"6,10",,false,,activities/2754885882.gpx,0.0,,1901.0,1895.0,6106.60009765625,5.300000190734863,,78.85575103759766,,3.700000047683716,45.20000076293945,20.399999618530273,-0.04912717267870903,,,,,,,,,0.0,,,,,,,,,5.0,,,0.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2764970182,5 okt. 2019 14:43:57,Middagloop,Hardloopsessie,,2240,"6,84",,false,,activities/2764970182.gpx,0.0,,2240.0,2234.0,6840.2998046875,5.400000095367432,,92.47332763671875,,2.0,45.099998474121094,46.20000076293945,0.01461924146860838,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2799715448,19 okt. 2019 07:52:32,Ochtendloop,Hardloopsessie,,1969,"5,51",,false,,activities/2799715448.gpx,0.0,,1969.0,1904.0,5512.7998046875,4.800000190734863,,20.999359130859375,,-1.899999976158142,6.099999904632568,10.399999618530273,-0.029023364186286926,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2919144185,26 nov. 2019 13:21:38,Middagloop,Hardloopsessie,,1028594,"10,04",,false,,activities/2919144185.gpx,0.0,,1028594.0,3409.0,10042.2998046875,4.800000190734863,2.945819854736328,146.17538452148438,,1.899999976158142,45.70000076293945,48.400001525878906,-0.01493681687861681,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2919286095,8 dec. 2019 11:05:29,Middag loop,Hardloopsessie,,1911,"5,99",,false,,activities/2919286095.gpx,0.0,,1911.0,1904.0,5998.5,5.300000190734863,3.150472640991211,59.371978759765625,,1.899999976158142,63.400001525878906,9.199999809265137,-0.03000750206410885,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2969723771,31 dec. 2019 09:33:42,Ochtendloop,Hardloopsessie,,3579,"10,28",,false,,activities/2969723771.gpx,0.0,,3579.0,3474.0,10286.0,5.099999904632568,2.9608521461486816,27.885839462280273,,-2.299999952316284,5.5,5.900000095367432,-0.023332685232162476,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,1.0,10323.5,,,,,,,,,,,,,,,,,,,,,,
3054862175,29 jan. 2020 15:45:30,Middagloop,Hardloopsessie,,20783,"8,76",,false,,activities/3054862175.gpx,0.0,,20783.0,2841.0,8760.2001953125,4.5,3.083491802215576,33.120113372802734,,-2.299999952316284,5.300000190734863,6.900000095367432,0.025113582611083984,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,1.0,8806.099609375,,,,,,,,,,,,,,,,,,,,,,
3058670959,31 jan. 2020 09:12:49,Ochtendloop,Hardloopsessie,,2693,"7,15",,false,,activities/3058670959.gpx,0.0,,2693.0,2301.0,7152.10009765625,6.5,3.108257293701172,23.83479881286621,,-2.299999952316284,5.5,22.799999237060547,-0.0013981907395645976,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,1.0,7201.89990234375,,,,,,,,,,,,,,,,,,,,,,
3092684134,12 feb. 2020 06:34:23,Ochtendloop,Hardloopsessie,,1965,"5,78",,false,,activities/3092684134.gpx,0.0,,1965.0,1864.0,5786.10009765625,5.599999904632568,3.104130983352661,24.701740264892578,24.70170021057129,1.7000000476837158,9.0,15.100000381469727,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,1.0,5826.5,,,,,,,,,,,,,,,,,,,,,,
3092684220,8 feb. 2020 12:05:38,Middagloop,Hardloopsessie,"",3614,"11,22",,false,,activities/3092684220.gpx,0.0,,3614.0,3553.0,11220.099609375,5.0,3.1579229831695557,40.445030212402344,42.54499816894531,-1.0,7.699999809265137,9.800000190734863,-0.01871640980243683,,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,1.0,11274.400390625,,,,,,,,,,,,,,,,,,,,,,
3104430828,16 feb. 2020 10:09:10,Middag loop,Hardloopsessie,,4329,"12,33",,false,,activities/3104430828.gpx,0.0,,4329.0,4014.0,12336.7998046875,8.899999618530273,3.0734429359436035,142.13580322265625,140.03599548339844,43.5,98.69999694824219,33.0,0.01702224276959896,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,1.0,12770.900390625,,,,,,,,,,,,,,,,,,,,,,
3115607119,20 feb. 2020 06:31:17,Ochtendloop,Hardloopsessie,,1963,"6,16",,false,,activities/3115607119.gpx,0.0,,1963.0,1936.0,6165.60009765625,6.900000095367432,3.184710741043091,25.73771858215332,25.83769989013672,1.7000000476837158,9.0,16.100000381469727,-0.001621902221813798,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,1.0,6208.60009765625,,,,,,,,,,,,,,,,,,,,,,
3144398146,1 mrt. 2020 10:08:46,Middag loop,Hardloopsessie,,3182,"10,77",,false,,activities/3144398146.gpx,0.0,,3182.0,3166.0,10778.2001953125,5.199999809265137,3.4043588638305664,44.04876708984375,44.04880142211914,-1.0,6.099999904632568,10.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,1.0,10836.0,,,,,,,,,,,,,,,,,,,,,,
3155548558,5 mrt. 2020 06:15:10,Ochtendloop,Hardloopsessie,,2237,"7,50",,false,,activities/3155548558.gpx,0.0,,2237.0,2228.0,7505.10009765625,7.400000095367432,3.3685367107391357,29.87560272216797,29.97559928894043,1.7000000476837158,9.0,13.100000381469727,-0.0013324272586032748,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,1.0,7548.2001953125,,,,,,,,,,,,,,,,,,,,,,
3182044969,14 mrt. 2020 11:26:32,Middag loop,Hardloopsessie,,3860,"12,02",,false,,activities/3182044969.gpx,0.0,,3860.0,3666.0,12020.2998046875,8.199999809265137,3.278859853744507,34.31307601928711,34.3130989074707,-1.600000023841858,7.400000095367432,13.199999809265137,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,1.0,12077.2001953125,,,,,,,,,,,,,,,,,,,,,,
3190385160,17 mrt. 2020 07:00:47,45min met interval ,Hardloopsessie,,2780,"8,80",,false,,activities/3190385160.gpx,0.0,,2780.0,2700.0,8800.7998046875,4.699999809265137,3.2595555782318115,83.4030990600586,80.10310363769531,49.099998474121094,102.80000305175781,11.5,0.03749659284949303,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,1.0,8948.400390625,,,,,,,,,,,,,,,,,,,,,,
3212156144,24 mrt. 2020 08:00:41,Ochtendloop,Hardloopsessie,,1932,"4,44",,false,,activities/3212156144.gpx,0.0,,1932.0,1221.0,4445.7001953125,5.099999904632568,3.6410319805145264,45.145286560058594,45.145301818847656,58.20000076293945,102.80000305175781,46.70000076293945,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,1.0,4568.89990234375,,,,,,,,,,,,,,,,,,,,,,
3230259241,29 mrt. 2020 08:03:34,Ochtendloop,Hardloopsessie,,3229,"9,72",,false,,activities/3230259241.gpx,0.0,,3229.0,3168.0,9721.0,6.5,3.0684974193573,82.20529174804688,82.10530090332031,54.79999923706055,102.80000305175781,50.0,0.0010287007316946983,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,1.0,9864.2998046875,,,,,,,,,,,,,,,,,,,,,,
3274119465,9 apr. 2020 06:03:01,Ochtendloop,Hardloopsessie,,2785,"7,78",,false,,activities/3274119465.gpx,0.0,,2785.0,2548.0,7781.7998046875,7.300000190734863,3.054081678390503,111.06605529785156,111.06600189208984,51.0,106.4000015258789,19.799999237060547,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,1.0,8093.7001953125,,,,,,,,,,,,,,,,,,,,,,
3297655802,12 apr. 2020 06:46:02,Ochtendloop,Hardloopsessie,,199100,"6,81",,false,,activities/3297655802.gpx,0.0,,199100.0,2365.0,6813.7001953125,4.099999904632568,2.881057024002075,58.431209564208984,58.33121109008789,54.79999923706055,109.80000305175781,15.199999809265137,0.0014676314312964678,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,1.0,6997.5,,,,,,,,,,,,,,,,,,,,,,
3307207746,16 apr. 2020 13:42:11,Middagloop,Hardloopsessie,,3518,"8,88",,false,,activities/3307207746.gpx,0.0,,3518.0,2737.0,8885.7998046875,4.800000190734863,3.246547222137451,84.67711639404297,84.57710266113281,51.599998474121094,109.80000305175781,11.5,0.0011253911070525646,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,1.0,9081.900390625,,,,,,,,,,,,,,,,,,,,,,
3315086488,18 apr. 2020 08:59:51,Ochtendloop,Hardloopsessie,,2845,"8,68",,false,,activities/3315086488.gpx,0.0,,2845.0,2773.0,8685.5,5.400000095367432,3.132167339324951,105.6235122680664,105.52400207519531,57.900001525878906,109.80000305175781,47.400001525878906,0.0011513441568240523,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,1.0,8951.2998046875,,,,,,,,,,,,,,,,,,,,,,
3331592480,21 apr. 2020 15:36:24,Middagloop,Hardloopsessie,,2583,"7,76",,false,,activities/3331592480.gpx,0.0,,2583.0,2459.0,7763.0,4.699999809265137,3.1569743156433105,69.79976654052734,69.99980163574219,53.0,109.80000305175781,12.600000381469727,-0.0025763236917555332,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,1.0,7902.89990234375,,,,,,,,,,,,,,,,,,,,,,
3386239178,2 mei 2020 15:42:16,Middagloop,Hardloopsessie,,2548,"7,82",,false,,activities/3386239178.gpx,0.0,,2548.0,2479.0,7828.2998046875,4.699999809265137,3.157845973968506,74.8905029296875,74.69049835205078,52.70000076293945,109.80000305175781,19.799999237060547,0.0025548331905156374,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7987.7998046875,,,,,,,,,,,,,,,,,,,,,,
3411607384,7 mei 2020 06:15:36,Ochtendloop,Hardloopsessie,,2497,"7,56",,false,,activities/3411607384.gpx,0.0,,2497.0,2494.0,7568.39990234375,4.699999809265137,3.0346431732177734,103.0634765625,103.06300354003906,57.900001525878906,109.80000305175781,16.200000762939453,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7814.7001953125,,,,,,,,,,,,,,,,,,,,,,
3442982054,13 mei 2020 05:42:30,Ochtendloop,Hardloopsessie,,2453,"7,15",,false,,activities/3442982054.gpx,0.0,,2453.0,2308.0,7156.0,4.599999904632568,3.100519895553589,66.63880920410156,66.83879852294922,54.79999923706055,109.80000305175781,14.600000381469727,-0.002794857369735837,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7303.7001953125,,,,,,,,,,,,,,,,,,,,,,
3464930319,17 mei 2020 08:53:09,Ochtendloop,Hardloopsessie,,3597,"10,59",,false,,activities/3464930319.gpx,0.0,,3597.0,3442.0,10590.900390625,4.900000095367432,3.076961040496826,123.64535522460938,123.6449966430664,50.099998474121094,109.69999694824219,21.399999618530273,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,10946.099609375,,,,,,,,,,,,,,,,,,,,,,
3563176384,30 mei 2020 08:22:32,Ochtendloop,Hardloopsessie,,456395,"5,33",,false,,activities/3563176384.gpx,,,456395.0,1834.0,5331.7998046875,4.800000190734863,2.9071974754333496,79.56324005126953,79.76324462890625,67.0,109.69999694824219,27.200000762939453,-0.003751078387722373,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5624.10009765625,,,,,,,,,,,,,,,,,,,,,,
3563176425,26 mei 2020 06:03:42,Ochtendloop,Hardloopsessie,,2278,"6,52",,false,,activities/3563176425.gpx,,,2278.0,2204.0,6521.5,5.099999904632568,2.9589383602142334,110.86194610595703,110.66194152832031,54.400001525878906,109.80000305175781,34.099998474121094,0.003066779114305973,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6846.89990234375,,,,,,,,,,,,,,,,,,,,,,
3563478761,4 jun. 2020 15:09:29,Middagloop,Hardloopsessie,,3336,"10,30",,false,,activities/3563478761.gpx,,,3336.0,3309.0,10303.7001953125,5.5,3.1138410568237305,88.27201843261719,87.97201538085938,51.79999923706055,109.80000305175781,14.699999809265137,0.002911575371399522,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,10479.7001953125,,,,,,,,,,,,,,,,,,,,,,
3575805071,7 jun. 2020 07:20:42,Ochtendloop,Hardloopsessie,,2213,"6,85",,false,,activities/3575805071.gpx,,,2213.0,2199.0,6851.89990234375,4.699999809265137,3.1159162521362305,5.464583396911621,4.964583396911621,1.100000023841858,4.599999904632568,25.0,0.007297246251255274,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6863.7001953125,,,,,,,,,,,,,,,,,,,,,,
3621847402,13 jun. 2020 08:43:48,Ochtendloop,Hardloopsessie,,248952,"6,97",,false,,activities/3621847402.gpx,,,248952.0,2188.0,6969.5,5.800000190734863,3.185328960418701,5.0176472663879395,4.917646884918213,-0.699999988079071,4.599999904632568,6.300000190734863,0.0014348231488838792,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6981.10009765625,,,,,,,,,,,,,,,,,,,,,,
3621958201,16 jun. 2020 05:52:52,Ochtendloop,Hardloopsessie,,2298,"7,12",,false,,activities/3621958201.gpx,,,2298.0,2271.0,7125.2998046875,5.099999904632568,3.137516498565674,67.85404968261719,67.7540512084961,55.0,109.69999694824219,18.200000762939453,0.0014034496853128076,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7294.10009765625,,,,,,,,,,,,,,,,,,,,,,
3662635171,18 jun. 2020 15:22:07,Middagloop,Hardloopsessie,,485460,"6,78",,false,,activities/3662635171.gpx,,,485460.0,2162.0,6783.89990234375,8.600000381469727,3.137789011001587,111.35984802246094,110.95984649658203,66.19999694824219,115.19999694824219,38.099998474121094,0.005896313115954399,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7183.2998046875,,,,,,,,,,,,,,,,,,,,,,
3662635190,24 jun. 2020 06:13:26,Ochtendloop,Hardloopsessie,,2257,"7,18",,false,,activities/3662635190.gpx,,,2257.0,2252.0,7184.89990234375,4.599999904632568,3.190452814102173,77.41461181640625,77.31461334228516,56.79999923706055,109.9000015258789,18.700000762939453,0.0013918078038841486,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7307.5,,,,,,,,,,,,,,,,,,,,,,
3696415398,1 jul. 2020 06:27:44,Ochtendloop,Hardloopsessie,"",2302,"7,18",,false,,activities/3696415398.gpx,,,2302.0,2290.0,7181.0,4.599999904632568,3.135807752609253,67.88994598388672,67.78990173339844,55.0,109.69999694824219,17.200000762939453,0.0013925636885687709,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7347.7998046875,,,,,,,,,,,,,,,,,,,,,,
3735497189,7 jul. 2020 07:05:56,Ochtendloop,Hardloopsessie,,182298,"6,95",,false,,activities/3735497189.gpx,,,182298.0,2209.0,6958.2001953125,5.199999809265137,3.1499321460723877,62.51360321044922,62.01360321044922,55.0,109.69999694824219,19.200000762939453,0.007185766473412514,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7120.2998046875,,,,,,,,,,,,,,,,,,,,,,
3859707402,11 jul. 2020 12:20:15,Middagloop,Hardloopsessie,,2012530,"7,73",,false,,activities/3859707402.gpx,,,2012530.0,2422.0,7736.7998046875,4.900000095367432,3.194384813308716,74.9070053100586,74.9070053100586,53.599998474121094,109.69999694824219,21.299999237060547,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7907.10009765625,,,,,,,,,,,,,,,,,,,,,,
